"id","text","created_at","did_report_as_spam","owner_id","owner_username","owner_is_verified","viewer_has_liked","likes"
"17861168848825509","@rousugan @alief.marufi.nuryan",1586269135,false,"6986198743","andriyana.bobi",false,false,0
"17872065043651646","@lauda.ffa ih kukira itu anda yg pake kaos nike",1586269478,false,"793404379","serlysetyani",false,false,1
"17847341612046963","Kerennn😍",1586269687,false,"2112803040","yoshe_tea",false,false,0
"17887508803505322","mantaab👏😁",1586271357,false,"2290012954","muhammad_ilham81",false,false,0
"17882132275545541","ngeriih nang, lanjutkaan @risnanda.strm",1586271362,false,"1805783087","eskaseptian",false,false,0
"17860893781795740","MasyaAllah",1586271447,false,"2878890527","anita_nisa_aja",false,false,0
"17944484851337136","Sukses buat AUMR Mobile Robot Telkom University semoga bisa membantu utk memerangi Covid 19 di Indonesia",1586273713,false,"23913059","dwihb",false,false,0
"17847477905044099","Suara pak soni bukan sih ? @nurviawan_",1586275189,false,"346835392","fxxstony",false,false,1
"17869436665684315","mantap mas @ravindraditama_",1586275685,false,"2217091341","alwi.fbryn",false,false,1
"17855581486894571","mantap juga mas @achmadriyadiii",1586276027,false,"2217091341","alwi.fbryn",false,false,1
"17878903585583113","Look ni leee 🤭 @woylaaads",1586278201,false,"4108531307","syffk",false,false,1
"17876947825594510","Gokil mas nanang @risnanda.strm",1586278845,false,"2013384208","rreyskuy",false,false,0
"18100130836133818","Mantapsih",1586282595,false,"877089470","dhanaapr",false,false,0
"18113316109110074","Keren juga u👏 @achmadriyadiii",1586304987,false,"368182694","ansbl_",false,false,0
"17868263446695259","wihhhh sampe ke wisma atlet segala, mantaps ❤️❤️❤️",1586305124,false,"6913909262","valiandafh",false,false,0
"18094372573147296","Kereen,Sukses yaa TelU👍",1586309047,false,"1459087732","tantyherliana28",false,false,0
"18129614914070786","alus euy, kenal teu? 😂 @gilangtawaqal  @viekrie_maifa_ch",1586312308,false,"1613776334","zae951",false,false,5
"17847538337049672","Anjay @rayhanhasibuan 🔥",1586327955,false,"1148533490","naufal_rahmad13",false,false,0
"18106507831120154","Bangga 💓",1586328627,false,"2389781993","windii_liu",false,false,0
"17870111926680443","Yallah kampus siapa ini mantep banget😭😭",1586329967,false,"1701322003","auliaa.rd",false,false,0
"17857390069859592","Semoga senantiasa memberi manfaat.👍",1586344223,false,"3581278420","naniepanca",false,false,0
"17860690216810708","Up dong @detikcom @kumparancom",1586354155,false,"7668835560","dani.elqq",false,false,0
"17854127320929019","@raflyan_abidzar sokin masuk telkom wkwk",1586359479,false,"1953125510","yudhity_hd",false,false,0
"17913122602411514","@risnanda.strm asik asik",1586265441,false,"1360452862","novelitadm",false,false,0
"18099213652133983","makin bangga jadi telutizen",1586265653,false,"1366343053","agmaaurelpyg",false,false,0
"17849934685989340","Kerennnn",1586265759,false,"1364040562","riri.alhkm",false,false,0
"18064480297204578","🙌",1586265870,false,"7628300803","irfanfahmi24",false,false,0
"17878740316569999","👍🏻👍🏻👍🏻👍🏻",1586266181,false,"2159207110","nengahnitha_",false,false,0
"17861760493772579","Dhe look wkwkwk @angelydhea bangga gak tuh?😂",1586266405,false,"223005078","ptrhanifah",false,false,0
"18112597135108458","Mantull TelU",1586266778,false,"3000267779","yudaningsihsaad",false,false,0
"17849861650990603","Mantaapp bettt emangggg 👏 @risnanda.strm",1586266999,false,"1922967470","irmyanugerah",false,false,1
"17967014317307112","Jadi artis lu bang @ravindraditama_",1586267355,false,"7140486623","iadiartono",false,false,1
"17867813221722716","mantap, lanjutkan! @ravindraditama_ @achmadriyadiii",1586267970,false,"1089149187","tegaswei",false,false,0
"17907543361432150","Keren",1586268525,false,"1349851614","achmadriyadiii",false,false,5
"17967917479306887","Pak soni 😻@gilangarievanda @gadingisy @dunungan_ @sarahistiqomah_ @adila_fatyah",1586268987,false,"1590160796","rjuwitafauziah",false,false,1
"17860803307799149","keren bgttt!!",1586264579,false,"12400236381","xx.ddw",false,false,0
"17867236624728758","Mantap Tel-U 🤟",1586264762,false,"343592109","abimsandy",false,false,0
