"id","text","created_at","did_report_as_spam","owner_id","owner_username","owner_is_verified","viewer_has_liked","likes"
"17861596438814307","@afanaljafar pak angga gg pan 😂",1585968216,false,"9770855526","hendridputra",false,false,1
"17868786151686976","kereen pisaan👍",1585969239,false,"8044793528","igarfan",false,false,0
"17905070917442049","Sukses selalu untuk Tel-U. Luar biasa keren",1585970975,false,"1977978577","intan_tuasikal",false,false,0
"17870838055660004","Mantep",1585972729,false,"1702852995","anantaz21",false,false,0
"17922292498376295","Luar biasa keren. Sukses 👍👍",1585973977,false,"14969662200","herbalifekaranganyar.coachyovi",false,false,0
"17887157770502533","Keren sih ini mah",1585974006,false,"2870928353","ivanameiska",false,false,0
"17883624205547329","Bangga sekali♡",1585974012,false,"1481007346","reissasf",false,false,0
"18146726032004157","😍😍😍 semoga segera bisa dimanfaatkan bangsa ini",1585975729,false,"1332623185","a_chie_",false,false,0
"17953948783320056","Turut bangga.. Terima kasih Telkom University 🙏",1585979252,false,"1535724852","maninajohana",false,false,0
"17882511745553899","Maskernya keren",1585984271,false,"534154423","faydhilla",false,false,0
"18097522423134695","Pak pengen maskernya pak 😁",1585984955,false,"1535395963","mhmmdilhams",false,false,0
"17922430702386500","💪💪@inacos_laboratory",1585986094,false,"1284756698","muhamadrabdullah",false,false,0
"17906788930431282","❤️❤️❤️",1585988638,false,"1801024086","yosephineangelina.s",false,false,0
"17890534138484068","Makin lama makin keren kampus ini🔥🔥",1585988992,false,"2229289653","shamariass",false,false,0
"17857192231868187","kerennnnnnnn",1585991347,false,"3925934525","mayarahma_0",false,false,0
"18084036103197601","keren!!",1585992665,false,"651091440","allyanabila",false,false,0
"17849372966006890","🔥🔥🔥",1586000238,false,"1307826537","farhanakbar8",false,false,0
"17876494819588103","Mahasiswa yang rakit namanya ga dicantumin?",1586028944,false,"4321368369","yosia.man",false,false,0
"17847330551019427","tah nan @aabdill",1586049562,false,"1613776334","zae951",false,false,1
"18097491628135447","Bangga ga tuh @seilla13 @iqbalcholil",1586058569,false,"196568028","ariputra_n",false,false,0
"17940929062338500","Bersyukur bgt masuk ni kampus:) , ga pernah kepikiran pindah ptn karena tel-u selalu gercep dan mendengarkan aspirasi kita, proud of u tel-u❤️",1586081840,false,"1414295107","aisyahintan_",false,false,0
"17922283444382790","Semangat dan terus berkarya 💪🇮🇩",1586082566,false,"3450893073","jobsmigas",false,false,0
"17930321380372064","👍👍",1586089465,false,"1940738017","ridhayohaeni",false,false,0
"17856601933880018","🔥🔥",1586123986,false,"8276148721","dinatrnaa",false,false,0
"17851493656956263","🔥🔥🔥🔥🔥 keren 👌🏻",1585935483,false,"782049354","thio_fauzi",false,false,3
"18062242735206241","Wow ada pak kemas, jago2 nih semuanya penelitinya🙏",1585938081,false,"9125683","adesatrio",false,false,0
"17951035090325743","Keren💙",1585939085,false,"657327665","iqbalmaulana13_",false,false,0
"17910309787415919","Kerenn!!",1585950418,false,"2231256823","himatulzulfa",false,false,1
"17857120906868745","Kereeen 👍🏻👍🏻",1585955523,false,"766961244","putrinindyautami",false,false,0
"17863426831751925","Kerenn bgt👍",1585956728,false,"4291102398","iamfyna_",false,false,0
"17852815495941703","@rousugan @alief.marufi.nuryan",1585961434,false,"6986198743","andriyana.bobi",false,false,0
"17867839009700115","Gelow line up dosen2nya imba semua",1585962298,false,"2074240307","thirafi.wian",false,false,0
"17883633520534470","Yang sebelah pak Profesor itu pak angga kan yam. Dosen FTE..",1585964759,false,"589278177","md_firman",false,false,0
"17866058263731681","Anjay pak Angga 👍",1585967268,false,"7140486623","iadiartono",false,false,0
